time_hr,centrality-first,impact-first,betweenness-first,degree-first,closeness-first,hospital-first,random
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.03581188388913896,0.01666755797571381,0.004748078727189199,0.01666755797571381,0.021041086986530178,0.01353769499100923,0.0314383548783226
3.0,0.05339259253873773,0.05339259253873773,0.05339259253873773,0.05339259253873773,0.05339259253873773,0.05339259253873773,0.05339259253873773
4.0,0.05339259253873773,0.05339259253873773,0.05339259253873773,0.05339259253873773,0.05339259253873773,0.05339259253873773,0.05339259253873773
5.0,0.13138369203259392,0.13138369203259392,0.13138369203259392,0.13138369203259392,0.13138369203259392,0.13138369203259392,0.13138369203259392
6.0,0.15845126638260965,0.15509237044184349,0.15845126638260965,0.15509237044184349,0.15845126638260965,0.15509237044184349,0.15845126638260965
7.0,0.17546589730808296,0.17546589730808296,0.17546589730808296,0.17546589730808296,0.17546589730808296,0.17546589730808296,0.17546589730808296
8.0,0.2318793581326616,0.2318793581326616,0.2318793581326616,0.2318793581326616,0.2318793581326616,0.2318793581326616,0.2318793581326616
9.0,0.2844319825537621,0.2844319825537621,0.2844319825537621,0.2844319825537621,0.2844319825537621,0.2844319825537621,0.2844319825537621
10.0,0.3468199352694628,0.3468199352694628,0.3468199352694628,0.3269818138729524,0.3468199352694628,0.3468199352694628,0.3468199352694628
11.0,0.3468199352694628,0.3468199352694628,0.3468199352694628,0.3468199352694628,0.3468199352694628,0.3468199352694628,0.3468199352694628
12.0,0.39113120367830667,0.39113120367830667,0.39113120367830667,0.39113120367830667,0.39113120367830667,0.39113120367830667,0.39113120367830667
13.0,0.39113120367830667,0.39113120367830667,0.39113120367830667,0.39113120367830667,0.39113120367830667,0.39113120367830667,0.39113120367830667
14.0,0.4503463888841821,0.4503463888841821,0.4503463888841821,0.40882949928472606,0.40882949928472606,0.4503463888841821,0.4503463888841821
15.0,0.46776224325795235,0.46776224325795235,0.46776224325795235,0.46776224325795235,0.46776224325795235,0.46776224325795235,0.46776224325795235
16.0,0.46776224325795235,0.46776224325795235,0.46776224325795235,0.46776224325795235,0.46776224325795235,0.46776224325795235,0.46776224325795235
17.0,0.46776224325795235,0.5023050135873053,0.46776224325795235,0.5133505844659589,0.46776224325795235,0.5023050135873053,0.5133505844659589
18.0,0.5603581947944484,0.5603581947944484,0.5687952551718365,0.5687952551718365,0.5603581947944484,0.5687952551718365,0.5687952551718365
19.0,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.5830882467156939,0.6072913321467138,0.6072913321467138,0.6072913321467138
20.0,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.6072913321467138
21.0,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.6072913321467138,0.6072913321467138
22.0,0.6431601998746159,0.6431601998746159,0.6431601998746159,0.6200596286183941,0.6200596286183941,0.6431601998746159,0.6431601998746159
23.0,0.6689845786252033,0.6922848053868562,0.6922848053868562,0.6689845786252033,0.6922848053868562,0.6922848053868562,0.6689845786252033
24.0,0.6922848053868562,0.6922848053868562,0.6922848053868562,0.6922848053868562,0.6922848053868562,0.6922848053868562,0.6922848053868562
25.0,0.7352477150393283,0.7112387676573502,0.7352477150393283,0.7162937527688344,0.7162937527688344,0.7112387676573502,0.7352477150393283
