OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE,is_911_receiving,is_base_hospital,is_drc,ALAND,AWATER,COUNTYFP,FUNCSTAT,GEOID,GEOIDFQ,INTPTLAT,INTPTLON,MTFCC,NAME_x,NAMELSAD,STATEFP,TRACTCE,NAME_y,population
106190017,11386.0,ALHAMBRA HOSPITAL MEDICAL CENTER,930000005,General Acute Care Hospital,100 SOUTH RAYMOND AVENUE,ALHAMBRA,91801,19,Los Angeles,Emergency - Basic,144,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0906429,-118.1437655,1,0,0,951406,0,037,S,06037480901,1400000US06037480901,+34.0869807,-118.1401610,G5020,4809.01,Census Tract 4809.01,06,480901,Census Tract 4809.01; Los Angeles County; California,3901
106190020,11388.0,BHC ALHAMBRA HOSPITAL,930000006,Acute Psychiatric Hospital,4619 ROSEMEAD BOULEVARD,ROSEMEAD,91770,19,Los Angeles,Not Applicable,97,Open,1946-01-01,Hospital,Acute Psychiatric Hospital,34.0887274,-118.0738133,0,0,0,1319679,0,037,S,06037432202,1400000US06037432202,+34.0853194,-118.0709482,G5020,4322.02,Census Tract 4322.02,06,432202,Census Tract 4322.02; Los Angeles County; California,3544
106190021,,TELECARE MLK ADULT PSYCHIATRIC HEALTH FACILITY,M20016070,Psychiatric Health Facility,12021 SOUTH WILMINGTON AVENUE,LOS ANGELES,90059,19,Los Angeles,Not Applicable,16,Open,2025-07-08,Hospital,Psychiatric Health Facility,33.9233758,-118.2421983,0,0,0,1147601,7356,037,S,06037540700,1400000US06037540700,+33.9255436,-118.2453429,G5020,5407,Census Tract 5407,06,540700,Census Tract 5407; Los Angeles County; California,3205
106190034,11399.0,ANTELOPE VALLEY MEDICAL CENTER,930000008,General Acute Care Hospital,1600 WEST AVENUE J,LANCASTER,93534,19,Los Angeles,Emergency - Basic,420,Open,1955-09-27,Hospital,General Acute Care Hospital,34.6882482,-118.1591527,1,1,0,2598810,0,037,S,06037900703,1400000US06037900703,+34.6820995,-118.1567565,G5020,9007.03,Census Tract 9007.03,06,900703,Census Tract 9007.03; Los Angeles County; California,5172
106190045,11410.0,CATALINA ISLAND MEDICAL CENTER,930000010,General Acute Care Hospital,100 FALLS CANYON ROAD,AVALON,90704,19,Los Angeles,Emergency - Standby,12,Open,1946-01-01,Hospital,General Acute Care Hospital,33.3391874,-118.3306829,1,0,0,3175454,669391,037,S,06037599000,1400000US06037599000,+33.3424605,-118.3292211,G5020,5990,Census Tract 5990,06,599000,Census Tract 5990; Los Angeles County; California,3258
106190049,11704.0,KINDRED HOSPITAL - BALDWIN PARK,930000390,General Acute Care Hospital,14148 FRANCISQUITO AVENUE,BALDWIN PARK,91706,19,Los Angeles,,95,Open,2003-12-23,Hospital,General Acute Care Hospital,34.0630569,-117.9676425,0,0,0,1957286,4284,037,S,06037406903,1400000US06037406903,+34.0554476,-117.9650285,G5020,4069.03,Census Tract 4069.03,06,406903,Census Tract 4069.03; Los Angeles County; California,7307
106190050,,HENRY MAYO NEWHALL MEMORIAL HOSPITAL D/P APH,930000206,General Acute Care Hospital,25727 MCBEAN PARKWAY,VALENCIA,91355,19,Los Angeles,,23,Open,2022-11-30,Hospital,General Acute Care Hospital,34.3988591,-118.5526337,0,0,0,3243808,620,037,S,06037920330,1400000US06037920330,+34.4044037,-118.5606309,G5020,9203.30,Census Tract 9203.30,06,920330,Census Tract 9203.30; Los Angeles County; California,3454
106190052,11417.0,BARLOW RESPIRATORY HOSPITAL,930000011,General Acute Care Hospital,2000 STADIUM WAY,LOS ANGELES,90026,19,Los Angeles,,105,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0761338,-118.2481282,0,0,0,3757606,76092,037,S,06037980010,1400000US06037980010,+34.0786807,-118.2395140,G5020,9800.10,Census Tract 9800.10,06,980010,Census Tract 9800.10; Los Angeles County; California,143
106190053,12012.0,ST. MARY MEDICAL CENTER - LONG BEACH,930000012,General Acute Care Hospital,1050 LINDEN AVENUE,LONG BEACH,90813,19,Los Angeles,Emergency - Basic,360,Open,1946-01-01,Hospital,General Acute Care Hospital,33.7805577,-118.1862725,1,1,1,548536,0,037,S,06037576301,1400000US06037576301,+33.7789685,-118.1886964,G5020,5763.01,Census Tract 5763.01,06,576301,Census Tract 5763.01; Los Angeles County; California,4756
106190066,11428.0,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,930000039,General Acute Care Hospital,9542 ARTESIA BOULEVARD,BELLFLOWER,90706,19,Los Angeles,,32,Open,2015-07-23,Hospital,General Acute Care Hospital,33.8743136,-118.1297319,0,0,0,841788,0,037,S,06037554404,1400000US06037554404,+33.8737235,-118.1295274,G5020,5544.04,Census Tract 5544.04,06,554404,Census Tract 5544.04; Los Angeles County; California,4423
106190081,11441.0,ADVENTIST HEALTH WHITE MEMORIAL MONTEBELLO,930000195,General Acute Care Hospital,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,19,Los Angeles,Emergency - Basic,192,Open,2023-09-06,Hospital,General Acute Care Hospital,34.0155611,-118.1000602,1,0,0,988894,23239,037,S,06037530101,1400000US06037530101,+34.0116507,-118.0998041,G5020,5301.01,Census Tract 5301.01,06,530101,Census Tract 5301.01; Los Angeles County; California,5163
106190110,11848.0,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,930000066,General Acute Care Hospital,3828 DELMAS TERRACE,CULVER CITY,90232,19,Los Angeles,Emergency - Basic,410,Open,2013-01-01,Hospital,General Acute Care Hospital,34.0232001,-118.3969128,1,0,0,1982236,16494,037,S,06037702400,1400000US06037702400,+34.0251002,-118.3843439,G5020,7024,Census Tract 7024,06,702400,Census Tract 7024; Los Angeles County; California,4758
106190125,11480.0,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,930000024,General Acute Care Hospital,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,19,Los Angeles,Emergency - Basic,392,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0373967,-118.2657271,1,1,1,830399,0,037,S,06037224010,1400000US06037224010,+34.0367636,-118.2658976,G5020,2240.10,Census Tract 2240.10,06,224010,Census Tract 2240.10; Los Angeles County; California,2974
106190137,11496.0,CASA COLINA HOSPITAL,930000026,General Acute Care Hospital,255 EAST BONITA AVENUE,POMONA,91767,19,Los Angeles,,99,Open,1961-02-28,Hospital,General Acute Care Hospital,34.0969241,-117.7457692,0,0,0,2105068,0,037,S,06037401707,1400000US06037401707,+34.1013065,-117.7418297,G5020,4017.07,Census Tract 4017.07,06,401707,Census Tract 4017.07; Los Angeles County; California,8607
106190148,11510.0,CENTINELA HOSPITAL MEDICAL CENTER,930000027,General Acute Care Hospital,555 EAST HARDY STREET,INGLEWOOD,90301,19,Los Angeles,Emergency - Basic,362,Open,1946-01-01,Hospital,General Acute Care Hospital,33.9504198,-118.3481987,1,0,0,640575,0,037,S,06037601100,1400000US06037601100,+33.9490818,-118.3482313,G5020,6011,Census Tract 6011,06,601100,Census Tract 6011; Los Angeles County; California,7199
106190150,17063.0,KEDREN COMMUNITY MENTAL HEALTH CENTER,930000028,Acute Psychiatric Hospital,4211 AVALON BOULEVARD,LOS ANGELES,90011,19,Los Angeles,Not Applicable,72,Open,1973-10-17,Hospital,Acute Psychiatric Hospital,34.0072184,-118.2655578,0,0,0,337041,0,037,S,06037228320,1400000US06037228320,+34.0078219,-118.2636360,G5020,2283.20,Census Tract 2283.20,06,228320,Census Tract 2283.20; Los Angeles County; California,3420
106190155,12874.0,"CALIFORNIA REHABILITATION INSTITUTE, LLC",930000029,General Acute Care Hospital,2070 CENTURY PARK EAST,LOS ANGELES,90067,19,Los Angeles,,138,Open,2016-07-19,Hospital,General Acute Care Hospital,34.0591167,-118.4118833,0,0,0,1119638,0,037,S,06037267901,1400000US06037267901,+34.0564560,-118.4137158,G5020,2679.01,Census Tract 2679.01,06,267901,Census Tract 2679.01; Los Angeles County; California,3106
106190159,,PACIFIC GARDENS MEDICAL CENTER,930000030,General Acute Care Hospital,21530 PIONEER BOULEVARD,HAWAIIAN GARDENS,90716,19,Los Angeles,Emergency - Basic,124,Suspense,2021-08-24,Hospital,General Acute Care Hospital,33.8335701,-118.0801696,0,0,0,881837,0,037,S,06037555106,1400000US06037555106,+33.8348007,-118.0743604,G5020,5551.06,Census Tract 5551.06,06,555106,Census Tract 5551.06; Los Angeles County; California,2698
106190163,11516.0,AURORA CHARTER OAK,930000031,Acute Psychiatric Hospital,1161 EAST COVINA BOULEVARD,COVINA,91724,19,Los Angeles,Not Applicable,134,Open,1946-01-01,Hospital,Acute Psychiatric Hospital,34.0998193,-117.8664669,0,0,0,1882745,0,037,S,06037403801,1400000US06037403801,+34.1029152,-117.8678976,G5020,4038.01,Census Tract 4038.01,06,403801,Census Tract 4038.01; Los Angeles County; California,5605
106190170,11525.0,CHILDREN'S HOSPITAL OF LOS ANGELES,930000032,General Acute Care Hospital,4650 W. SUNSET BOULEVARD,LOS ANGELES,90027,19,Los Angeles,Emergency - Basic,438,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0981547,-118.2907791,1,0,1,422477,0,037,S,06037191302,1400000US06037191302,+34.0962277,-118.2884036,G5020,1913.02,Census Tract 1913.02,06,191302,Census Tract 1913.02; Los Angeles County; California,1825
106190176,11527.0,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,930000033,General Acute Care Hospital,1500 DUARTE ROAD,DUARTE,91010,19,Los Angeles,,217,Open,1946-03-08,Hospital,General Acute Care Hospital,34.1291938,-117.9728148,0,0,0,1287327,0,037,S,06037430102,1400000US06037430102,+34.1285937,-117.9800384,G5020,4301.02,Census Tract 4301.02,06,430102,Census Tract 4301.02; Los Angeles County; California,4902
106190184,12575.0,COLLEGE HOSPITAL,930000036,Acute Psychiatric Hospital,10802 COLLEGE PLACE,CERRITOS,90703,19,Los Angeles,Not Applicable,187,Open,1974-04-14,Hospital,Acute Psychiatric Hospital,33.8844022,-118.1032151,0,0,0,4833208,114000,037,S,06037554521,1400000US06037554521,+33.8721330,-118.1001151,G5020,5545.21,Census Tract 5545.21,06,554521,Census Tract 5545.21; Los Angeles County; California,6125
106190196,11547.0,KINDRED HOSPITAL - SOUTH BAY,930000037,General Acute Care Hospital,1246 WEST 155TH STREET,GARDENA,90247,19,Los Angeles,,54,Open,1957-07-17,Hospital,General Acute Care Hospital,33.8897785,-118.2972885,0,0,0,881550,0,037,S,06037603101,1400000US06037603101,+33.8867825,-118.2954546,G5020,6031.01,Census Tract 6031.01,06,603101,Census Tract 6031.01; Los Angeles County; California,4878
106190197,11549.0,COMMUNITY HOSPITAL OF HUNTINGTON PARK,930000038,General Acute Care Hospital,2623 EAST SLAUSON AVENUE,HUNTINGTON PARK,90255,19,Los Angeles,Emergency - Basic,81,Open,1957-12-31,Hospital,General Acute Care Hospital,33.9892161,-118.2245406,1,0,0,524517,0,037,S,06037532605,1400000US06037532605,+33.9842413,-118.2251677,G5020,5326.05,Census Tract 5326.05,06,532605,Census Tract 5326.05; Los Angeles County; California,4431
106190198,11545.0,LOS ANGELES COMMUNITY HOSPITAL,930000039,General Acute Care Hospital,4081 EAST OLYMPIC BOULEVARD,LOS ANGELES,90023,19,Los Angeles,Emergency - Standby,130,Open,1957-10-24,Hospital,General Acute Care Hospital,34.0193498,-118.1865467,0,0,0,894567,0,037,S,06037531302,1400000US06037531302,+34.0168871,-118.1827461,G5020,5313.02,Census Tract 5313.02,06,531302,Census Tract 5313.02; Los Angeles County; California,5648
106190200,11548.0,SAN GABRIEL VALLEY MEDICAL CENTER,930000041,General Acute Care Hospital,438 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,19,Los Angeles,Emergency - Basic,261,Open,1960-08-17,Hospital,General Acute Care Hospital,34.100917,-118.1055926,1,0,0,889216,0,037,S,06037481101,1400000US06037481101,+34.0991227,-118.1069720,G5020,4811.01,Census Tract 4811.01,06,481101,Census Tract 4811.01; Los Angeles County; California,4275
106190232,13141.0,DEL AMO BEHAVIORAL HEALTH SYSTEM,930000045,Acute Psychiatric Hospital,23700 CAMINO DEL SOL,TORRANCE,90505,19,Los Angeles,Not Applicable,166,Open,1972-10-25,Hospital,Acute Psychiatric Hospital,33.8101866,-118.3433503,0,0,0,5571430,2404,037,S,06037651101,1400000US06037651101,+33.8072129,-118.3366655,G5020,6511.01,Census Tract 6511.01,06,651101,Census Tract 6511.01; Los Angeles County; California,4678
106190240,12831.0,UCI HEALTH-LAKEWOOD,060000148,General Acute Care Hospital,3700 SOUTH STREET,LAKEWOOD,90712,19,Los Angeles,Emergency - Basic,172,Open,2026-03-07,Hospital,General Acute Care Hospital,33.8596883,-118.1482913,1,0,0,1771929,1953,037,S,06037570701,1400000US06037570701,+33.8538919,-118.1483367,G5020,5707.01,Census Tract 5707.01,06,570701,Census Tract 5707.01; Los Angeles County; California,7372
106190243,12235.0,PIH HEALTH DOWNEY HOSPITAL,930000048,General Acute Care Hospital,11500 BROOKSHIRE AVENUE,DOWNEY,90241,19,Los Angeles,Emergency - Basic,199,Open,1969-09-18,Hospital,General Acute Care Hospital,33.9341503,-118.1317434,1,0,0,1530183,0,037,S,06037551300,1400000US06037551300,+33.9352796,-118.1339117,G5020,5513,Census Tract 5513,06,551300,Census Tract 5513; Los Angeles County; California,5670
106190256,11598.0,EAST LOS ANGELES DOCTORS HOSPITAL,930000049,General Acute Care Hospital,4060 WHITTIER BOULEVARD,LOS ANGELES,90023,19,Los Angeles,Emergency - Basic,127,Open,1949-08-15,Hospital,General Acute Care Hospital,34.0230479,-118.1843988,1,0,0,792709,0,037,S,06037531301,1400000US06037531301,+34.0217432,-118.1822337,G5020,5313.01,Census Tract 5313.01,06,531301,Census Tract 5313.01; Los Angeles County; California,5450
106190280,11621.0,ENCINO HOSPITAL MEDICAL CENTER,930000051,General Acute Care Hospital,16237 VENTURA BOULEVARD,ENCINO,91436,19,Los Angeles,Emergency - Basic,148,Open,1954-11-08,Hospital,General Acute Care Hospital,34.1574278,-118.4870017,1,0,0,3396397,2411,037,S,06037139701,1400000US06037139701,+34.1574290,-118.4954117,G5020,1397.01,Census Tract 1397.01,06,139701,Census Tract 1397.01; Los Angeles County; California,5635
106190298,13093.0,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,930000052,General Acute Care Hospital,250 SOUTH GRAND AVENUE,GLENDORA,91741,19,Los Angeles,Emergency - Basic,105,Open,1973-03-26,Hospital,General Acute Care Hospital,34.1327654,-117.8713435,1,0,0,1282147,0,037,S,06037401102,1400000US06037401102,+34.1310435,-117.8666620,G5020,4011.02,Census Tract 4011.02,06,401102,Census Tract 4011.02; Los Angeles County; California,4073
106190305,11414.0,KINDRED HOSPITAL - LOS ANGELES,930000053,General Acute Care Hospital,5525 WEST SLAUSON AVENUE,LOS ANGELES,90056,19,Los Angeles,,81,Open,1958-04-28,Hospital,General Acute Care Hospital,33.9905225,-118.3789053,0,0,0,3276721,0,037,S,06037703002,1400000US06037703002,+33.9874686,-118.3730265,G5020,7030.02,Census Tract 7030.02,06,703002,Census Tract 7030.02; Los Angeles County; California,7434
106190315,11658.0,GARFIELD MEDICAL CENTER,930000057,General Acute Care Hospital,525 NORTH GARFIELD AVENUE,MONTEREY PARK,91754,19,Los Angeles,Emergency - Basic,210,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0680808,-118.1231228,1,0,0,466197,0,037,S,06037481713,1400000US06037481713,+34.0679641,-118.1291575,G5020,4817.13,Census Tract 4817.13,06,481713,Census Tract 4817.13; Los Angeles County; California,2727
106190317,11661.0,GATEWAYS HOSPITAL AND MENTAL HEALTH CENTER,930000058,Acute Psychiatric Hospital,1891 EFFIE STREET,LOS ANGELES,90026,19,Los Angeles,Not Applicable,55,Open,1974-07-02,Hospital,Acute Psychiatric Hospital,34.0849023,-118.2567052,0,0,0,615577,0,037,S,06037197420,1400000US06037197420,+34.0832000,-118.2571856,G5020,1974.20,Census Tract 1974.20,06,197420,Census Tract 1974.20; Los Angeles County; California,3621
106190323,11668.0,ADVENTIST HEALTH GLENDALE,930000059,General Acute Care Hospital,1509 WILSON TERRACE,GLENDALE,91206,19,Los Angeles,Emergency - Basic,515,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1507443,-118.2291341,1,1,0,2048659,21482,037,S,06037301000,1400000US06037301000,+34.1564802,-118.2309561,G5020,3010,Census Tract 3010,06,301000,Census Tract 3010; Los Angeles County; California,5512
106190328,11672.0,GLENDORA HOSPITAL,930000060,Acute Psychiatric Hospital,150 W ROUTE 66,GLENDORA,91740,19,Los Angeles,Not Applicable,63,Open,1958-06-12,Hospital,Acute Psychiatric Hospital,34.1275602,-117.8651171,0,0,0,1282147,0,037,S,06037401102,1400000US06037401102,+34.1310435,-117.8666620,G5020,4011.02,Census Tract 4011.02,06,401102,Census Tract 4011.02; Los Angeles County; California,4073
106190352,13224.0,GREATER EL MONTE COMMUNITY HOSPITAL,930000063,General Acute Care Hospital,1701 SANTA ANITA AVENUE,SOUTH EL MONTE,91733,19,Los Angeles,Emergency - Basic,115,Open,1974-07-01,Hospital,General Acute Care Hospital,34.0480516,-118.0434003,1,0,0,2493682,0,037,S,06037434100,1400000US06037434100,+34.0505486,-118.0507490,G5020,4341,Census Tract 4341,06,434100,Census Tract 4341; Los Angeles County; California,5919
106190380,11718.0,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,930000066,General Acute Care Hospital,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,19,Los Angeles,,100,Open,1963-02-08,Hospital,General Acute Care Hospital,34.0964254,-118.3252367,0,0,0,324193,0,037,S,06037190801,1400000US06037190801,+34.0943767,-118.3244586,G5020,1908.01,Census Tract 1908.01,06,190801,Census Tract 1908.01; Los Angeles County; California,3073
106190382,11722.0,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,930000067,General Acute Care Hospital,1300 NORTH VERMONT AVENUE,LOS ANGELES,90027,19,Los Angeles,Emergency - Basic,434,Open,1946-01-01,Hospital,General Acute Care Hospital,34.0957647,-118.2897312,1,0,0,422477,0,037,S,06037191302,1400000US06037191302,+34.0962277,-118.2884036,G5020,1913.02,Census Tract 1913.02,06,191302,Census Tract 1913.02; Los Angeles County; California,1825
106190385,11726.0,PROVIDENCE HOLY CROSS MEDICAL CENTER,930000404,General Acute Care Hospital,15031 RINALDI STREET,MISSION HILLS,91345,19,Los Angeles,Emergency - Basic,378,Open,1961-06-21,Hospital,General Acute Care Hospital,34.279782,-118.4599806,1,1,0,2705905,0,037,S,06037109100,1400000US06037109100,+34.2771624,-118.4631600,G5020,1091,Census Tract 1091,06,109100,Census Tract 1091; Los Angeles County; California,2861
106190392,11731.0,PIH HEALTH GOOD SAMARITAN HOSPITAL,930000071,General Acute Care Hospital,1225 WILSHIRE BOULEVARD,LOS ANGELES,90017,19,Los Angeles,Emergency - Basic,408,Open,1946-01-01,Hospital,General Acute Care Hospital,34.054581,-118.2654301,1,0,0,221625,0,037,S,06037209106,1400000US06037209106,+34.0542615,-118.2674354,G5020,2091.06,Census Tract 2091.06,06,209106,Census Tract 2091.06; Los Angeles County; California,2101
106190400,11733.0,HUNTINGTON HOSPITAL,930000372,General Acute Care Hospital,100 W. CALIFORNIA BOULEVARD,PASADENA,91105,19,Los Angeles,Emergency - Basic,534,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1343163,-118.1529214,1,1,0,1873331,8647,037,S,06037463900,1400000US06037463900,+34.1292208,-118.1565380,G5020,4639,Census Tract 4639,06,463900,Census Tract 4639; Los Angeles County; California,3115
106190410,11741.0,L.A. DOWNTOWN MEDICAL CENTER - INGLESIDE CAMPUS D/P APH,930000137,General Acute Care Hospital,7500 HELLMAN AVENUE,ROSEMEAD,91770,19,Los Angeles,,118,Open,1996-08-13,Hospital,General Acute Care Hospital,34.0696014,-118.1058034,0,0,0,982791,0,037,S,06037482303,1400000US06037482303,+34.0691095,-118.0987405,G5020,4823.03,Census Tract 4823.03,06,482303,Census Tract 4823.03; Los Angeles County; California,4766
106190413,11748.0,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,930000131,General Acute Care Hospital,210 W. SAN BERNARDINO ROAD,COVINA,91723,19,Los Angeles,Emergency - Basic,191,Open,1946-03-28,Hospital,General Acute Care Hospital,34.088233,-117.8937523,1,0,0,1388112,0,037,S,06037406101,1400000US06037406101,+34.0902906,-117.8911488,G5020,4061.01,Census Tract 4061.01,06,406101,Census Tract 4061.01; Los Angeles County; California,3206
106190422,12249.0,TORRANCE MEMORIAL MEDICAL CENTER,930000076,General Acute Care Hospital,3330 LOMITA BOULEVARD,TORRANCE,90505,19,Los Angeles,Emergency - Basic,588,Open,1971-03-29,Hospital,General Acute Care Hospital,33.8134694,-118.3441879,1,1,0,5571430,2404,037,S,06037651101,1400000US06037651101,+33.8072129,-118.3366655,G5020,6511.01,Census Tract 6511.01,06,651101,Census Tract 6511.01; Los Angeles County; California,4678
106190429,11760.0,KAISER FOUNDATION HOSPITAL - LOS ANGELES,930000077,General Acute Care Hospital,4867 SUNSET BOULEVARD,LOS ANGELES,90027,19,Los Angeles,Emergency - Basic,492,Open,1953-05-01,Hospital,General Acute Care Hospital,34.0989348,-118.2940915,1,0,1,572288,0,037,S,06037191201,1400000US06037191201,+34.0985766,-118.2961735,G5020,1912.01,Census Tract 1912.01,06,191201,Census Tract 1912.01; Los Angeles County; California,5722
106190431,11758.0,KAISER FOUNDATION HOSPITAL - SOUTH BAY,930000079,General Acute Care Hospital,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,19,Los Angeles,Emergency - Basic,257,Open,1959-01-14,Hospital,General Acute Care Hospital,33.7899325,-118.2947645,1,0,0,673257,0,037,S,06037294421,1400000US06037294421,+33.7902748,-118.2975505,G5020,2944.21,Census Tract 2944.21,06,294421,Census Tract 2944.21; Los Angeles County; California,2694
106190432,11759.0,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,930000080,General Acute Care Hospital,13652 CANTARA STREET,PANORAMA CITY,91402,19,Los Angeles,Emergency - Basic,218,Open,1963-06-21,Hospital,General Acute Care Hospital,34.218819,-118.430039,1,0,0,1065823,0,037,S,06037120400,1400000US06037120400,+34.2188821,-118.4323396,G5020,1204,Census Tract 1204,06,120400,Census Tract 1204; Los Angeles County; California,5820
106190434,12875.0,KAISER FOUNDATION HOSPITAL - WEST LA,930000081,General Acute Care Hospital,6041 CADILLAC AVENUE,LOS ANGELES,90034,19,Los Angeles,Emergency - Basic,265,Open,1974-09-16,Hospital,General Acute Care Hospital,34.0386088,-118.3743452,1,0,0,963539,12995,037,S,06037270300,1400000US06037270300,+34.0399075,-118.3708123,G5020,2703,Census Tract 2703,06,270300,Census Tract 2703; Los Angeles County; California,2560
106190449,11768.0,VISTA SPECIALTY HOSPITAL OF LA MIRADA,930000084,General Acute Care Hospital,14900 IMPERIAL HIGHWAY,LA MIRADA,90638,19,Los Angeles,,118,Open,1961-07-27,Hospital,General Acute Care Hospital,33.916351,-118.0135096,0,0,0,1385015,1889,037,S,06037504001,1400000US06037504001,+33.9096153,-118.0157307,G5020,5040.01,Census Tract 5040.01,06,504001,Census Tract 5040.01; Los Angeles County; California,5141
106190458,11776.0,KINDRED HOSPITAL - SAN GABRIEL VALLEY,060000407,General Acute Care Hospital,845 NORTH LARK ELLEN AVENUE,WEST COVINA,91791,19,Los Angeles,,76,Open,2025-09-01,Hospital,General Acute Care Hospital,34.087068,-117.917246,0,0,0,2100911,0,037,S,06037405600,1400000US06037405600,+34.0796236,-117.9156009,G5020,4056,Census Tract 4056,06,405600,Census Tract 4056; Los Angeles County; California,5748
106190462,11778.0,AURORA LAS ENCINAS HOSPITAL,930000087,Acute Psychiatric Hospital,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,19,Los Angeles,Not Applicable,118,Open,1946-01-01,Hospital,Acute Psychiatric Hospital,34.1413425,-118.0914424,0,0,0,1628599,0,037,S,06037463200,1400000US06037463200,+34.1403957,-118.0894883,G5020,4632,Census Tract 4632,06,463200,Census Tract 4632; Los Angeles County; California,3262
106190470,11787.0,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,930000089,General Acute Care Hospital,4101 TORRANCE BOULEVARD,TORRANCE,90503,19,Los Angeles,Emergency - Basic,327,Open,1959-12-21,Hospital,General Acute Care Hospital,33.8384678,-118.3572436,1,1,0,733350,0,037,S,06037650606,1400000US06037650606,+33.8401305,-118.3601060,G5020,6506.06,Census Tract 6506.06,06,650606,Census Tract 6506.06; Los Angeles County; California,4217
106190477,11795.0,COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH,930000117,General Acute Care Hospital,1725 PACIFIC AVENUE,LONG BEACH,90813,19,Los Angeles,,36,Open,2002-11-21,Hospital,General Acute Care Hospital,33.7883786,-118.1940871,0,0,0,821449,68477,037,S,06037575401,1400000US06037575401,+33.7863532,-118.2001740,G5020,5754.01,Census Tract 5754.01,06,575401,Census Tract 5754.01; Los Angeles County; California,4259
106190500,12744.0,CEDARS-SINAI MARINA HOSPITAL,930000096,General Acute Care Hospital,4650 LINCOLN BOULEVARD,MARINA DEL REY,90292,19,Los Angeles,Emergency - Basic,103,Open,1970-04-17,Hospital,General Acute Care Hospital,33.9821449,-118.4392262,1,0,0,783490,38298,037,S,06037275312,1400000US06037275312,+33.9798033,-118.4332118,G5020,2753.12,Census Tract 2753.12,06,275312,Census Tract 2753.12; Los Angeles County; California,2042
106190517,13085.0,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,930000097,General Acute Care Hospital,18321 CLARK STREET,TARZANA,91356,19,Los Angeles,Emergency - Basic,204,Open,1973-10-02,Hospital,General Acute Care Hospital,34.1709503,-118.5332875,1,1,0,907259,0,037,S,06037139401,1400000US06037139401,+34.1696955,-118.5375830,G5020,1394.01,Census Tract 1394.01,06,139401,Census Tract 1394.01; Los Angeles County; California,2431
106190521,11843.0,MEMORIAL HOSPITAL OF GARDENA,930000098,General Acute Care Hospital,1145 W. REDONDO BEACH BLVD.,GARDENA,90247,19,Los Angeles,Emergency - Basic,172,Open,1949-05-13,Hospital,General Acute Care Hospital,33.8929929,-118.2950049,1,0,0,225573,0,037,S,06037603004,1400000US06037603004,+33.8933016,-118.2965026,G5020,6030.04,Census Tract 6030.04,06,603004,Census Tract 6030.04; Los Angeles County; California,1797
106190522,11844.0,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,930000099,General Acute Care Hospital,1420 SOUTH CENTRAL AVENUE,GLENDALE,91204,19,Los Angeles,Emergency - Basic,334,Open,1946-01-01,Hospital,General Acute Care Hospital,34.1280862,-118.2569564,1,0,0,1371638,0,037,S,06037302401,1400000US06037302401,+34.1316143,-118.2597447,G5020,3024.01,Census Tract 3024.01,06,302401,Census Tract 3024.01; Los Angeles County; California,7673
106190523,11845.0,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,930000117,General Acute Care Hospital,13300 HAWTHORNE BOULEVARD,HAWTHORNE,90250,19,Los Angeles,,64,Open,2014-10-09,Hospital,General Acute Care Hospital,33.9116018,-118.3519476,0,0,0,585730,0,037,S,06037602403,1400000US06037602403,+33.9130743,-118.3481183,G5020,6024.03,Census Tract 6024.03,06,602403,Census Tract 6024.03; Los Angeles County; California,4266
